img x1 y1 x2 y2
180483 8 62 415 537
180494 6 52 422 543
139572 32 31 479 485
314689 15 54 493 485
180596 29 39 484 443
180580 23 28 514 428
201779 20 31 471 472
133717 4 16 485 487
314324 20 31 454 481
139341 34 28 573 418
314873 14 47 478 450
314332 7 14 487 485
139581 58 52 492 388
314987 48 106 522 417
139666 9 10 341 267
314808 12 27 482 475
133699 23 37 484 452
133634 42 22 485 475
139339 52 45 499 353
139382 21 19 563 402
315261 28 41 475 472
180530 15 39 462 439
314359 8 12 413 505
133658 14 29 470 462
266235 16 12 555 425
314350 28 64 482 485
266202 7 19 557 423
314461 10 18 482 487
314600 17 19 420 519
133710 17 14 467 447
139649 10 62 410 537
133670 14 6 476 485
139597 64 19 495 427
314427 23 25 487 470
180368 6 12 485 491
314970 48 54 470 414
180818 48 34 555 418
314957 34 27 471 483
180590 21 20 473 464
314406 18 33 490 472
180662 3 4 496 371
180440 10 31 473 489
133637 12 27 482 466
180834 12 16 566 423
180693 20 43 409 552
180407 18 31 424 543
139651 33 44 492 431
266220 29 44 488 367
180450 25 18 468 458
314243 23 20 468 485
133698 14 41 465 406
139361 1 114 391 599
139583 21 10 555 395
315170 10 41 482 472
315028 7 6 476 477
139335 25 34 546 404
314506 9 18 489 481
180462 8 79 372 487
139336 73 81 409 473
139354 20 31 285 463
180486 15 95 360 437
180622 15 14 487 360
314395 12 14 482 495
314586 97 52 519 398
180763 81 48 494 418
139367 10 41 467 466
201777 20 68 482 447
314880 18 33 459 477
133678 34 56 485 445
133695 18 25 493 487
180396 27 18 567 420
133668 12 22 479 454
315176 17 54 475 489
314456 35 29 473 475
180618 73 34 499 386
133660 25 83 456 472
180813 66 120 470 328
139667 16 41 558 400
180827 28 30 557 416
133664 10 47 482 472
133621 25 29 465 483
133675 23 33 467 466
314866 23 25 484 495
180609 4 12 496 485
315054 76 12 484 462
133743 26 25 470 468
139661 24 18 396 306
139373 9 60 430 539
314593 25 10 467 468
315195 28 8 476 477
133614 23 43 485 477
133602 21 45 462 458
139346 5 19 396 521
201690 27 12 553 411
133647 31 35 468 450
133633 82 64 425 395
314698 20 22 484 472
180476 25 62 468 477
133632 50 66 485 477
314621 28 75 468 495
314501 31 29 456 458
314764 15 29 479 445
133662 32 54 457 454
133747 8 219 356 635
314279 29 41 453 475
180376 4 91 490 495
314491 9 20 484 479
314738 32 50 481 470
139603 48 28 537 412
315074 4 8 489 487
139370 43 46 526 407
139653 3 25 567 427
