img x1 y1 x2 y2
332262 87 40 487 384
331605 17 15 491 329
333004 2 29 278 305
330178 6 209 416 539
331562 18 28 530 418
329374 120 110 472 350
330331 16 10 555 394
330266 20 9 420 557
331438 73 1 522 389
330021 12 5 562 429
330046 1 10 587 404
330738 77 20 388 292
330217 49 35 602 355
329783 89 40 551 357
331672 82 77 560 366
329993 2 36 447 489
329539 27 11 618 381
330628 11 3 503 384
329786 41 17 444 398
332955 6 14 439 559
330399 28 55 477 423
331942 18 31 497 454
333855 74 69 546 374
333672 68 35 595 394
331161 11 134 422 520
329878 82 99 409 326
329821 8 9 535 449
331398 28 141 492 462
333732 65 82 435 321
331434 15 122 490 418
330082 41 28 517 398
330213 89 86 539 334
330210 70 51 547 346
331545 4 1 429 294
340461 39 94 584 362
329422 34 25 548 400
331532 28 22 403 303
332299 95 143 473 433
329344 38 19 505 424
340049 2 17 268 365
329319 54 74 575 353
333696 9 3 598 406
333280 51 103 486 344
330019 40 25 571 372
329543 105 40 533 364
333735 73 10 530 415
329449 35 0 589 398
330389 26 52 591 394
329875 131 81 470 368
329662 111 137 494 380
330155 10 7 567 425
330050 42 12 651 338
330070 149 107 398 312
330416 20 76 483 441
330005 76 63 513 328
329323 15 30 597 383
332427 13 117 514 373
332830 6 17 302 306
329396 23 13 627 370
333639 3 14 495 479
330735 46 7 458 354
330058 32 25 513 406
329792 7 85 601 402
329806 28 44 588 391
332057 29 21 506 326
329765 82 17 524 323
332703 2 3 462 446
333090 73 77 422 266
330382 20 8 331 255
331010 28 21 417 567
333170 15 140 392 471
331866 4 11 453 505
333739 44 141 328 427
329977 15 11 568 401
330360 1 8 456 479
330114 7 20 399 381
331915 58 33 504 402
330467 17 24 535 376
329937 43 18 587 384
330272 13 19 587 384
330695 4 3 496 362
332601 52 15 537 317
333373 1 3 608 401
330139 77 65 515 377
329493 14 12 574 388
331746 2 4 454 329
329826 3 42 493 448
340069 45 18 543 374
330182 26 18 581 385
329966 118 68 489 329
329307 9 15 598 396
329959 26 113 552 389
330534 16 14 429 301
330408 18 10 549 407
329357 61 98 563 351
333738 41 7 544 425
333687 22 22 586 377
329516 7 26 582 390
332286 9 8 492 493
329686 22 30 570 384
329534 2 135 373 522
331564 27 6 621 380
