img x1 y1 x2 y2
73047 34 23 492 414
73611 42 18 421 340
75913 23 43 454 450
13442 122 101 443 391
97076 7 9 573 427
73636 10 9 428 560
11790 142 77 499 324
72836 26 102 392 532
73831 19 5 590 402
73223 32 34 534 404
13707 10 33 489 477
97044 13 12 434 291
12482 87 87 468 341
76086 5 3 551 429
74446 10 10 490 339
13286 58 8 457 309
13158 93 36 510 269
73811 53 40 451 365
76078 57 45 405 321
12234 18 25 487 481
75943 6 62 489 491
74916 26 6 539 392
73370 9 10 604 397
73320 6 50 427 562
72873 55 35 478 299
12493 12 27 485 477
75423 25 46 565 410
13686 2 100 428 574
75992 0 56 496 495
14321 89 95 404 375
74044 43 16 526 413
75397 31 32 549 326
14471 77 7 441 278
97182 0 17 288 338
14068 48 14 546 371
13247 12 26 424 543
13673 4 68 490 493
73156 52 244 406 569
14489 2 0 330 239
76220 7 18 482 468
13313 34 12 576 352
14449 134 4 512 305
97110 48 28 594 380
12261 9 7 574 410
73754 27 14 557 409
74288 54 56 446 443
13869 32 108 324 493
74950 9 34 571 409
14454 4 36 336 348
73997 124 89 424 345
72866 5 7 401 591
74705 1 0 592 402
76225 14 67 430 519
13684 14 7 566 412
12925 57 7 517 369
13095 61 9 566 321
75437 95 91 495 408
73739 28 10 540 414
12906 129 19 455 224
76245 54 9 431 310
97099 21 12 560 418
74874 7 3 571 427
14479 5 10 338 227
13559 67 40 588 334
75006 50 28 538 392
14509 7 51 396 343
13996 23 69 415 437
75872 82 118 435 410
14485 13 31 342 324
12119 77 23 495 306
73882 11 8 602 399
13229 72 14 485 398
96967 6 12 649 365
13626 23 41 471 472
12179 2 21 429 573
75368 27 10 511 421
75780 12 18 562 422
74308 13 14 511 390
74347 9 10 571 408
97052 14 11 523 462
11809 113 81 499 276
14490 28 27 540 391
11957 86 36 497 350
13814 31 33 475 454
74501 29 9 492 365
12459 4 79 424 538
12528 126 77 431 343
12389 84 70 457 425
12396 90 21 513 406
12875 23 47 485 475
13979 61 34 489 359
96944 13 3 530 453
74077 17 93 589 365
72883 114 6 598 394
13352 27 57 424 540
14096 77 66 490 348
96958 7 66 495 350
73091 11 204 402 581
12453 31 54 431 477
14501 11 16 339 232
74292 6 28 392 585
12383 54 8 496 485
97000 19 14 551 393
74344 39 12 564 396
