img x1 y1 x2 y2
9354 78 209 328 435
9746 37 31 462 462
7056 57 23 560 405
6965 56 24 320 332
9780 10 27 471 481
9932 92 56 360 364
9102 17 74 395 443
9463 32 125 443 470
7908 21 164 489 483
79772 22 13 574 401
81238 17 20 482 485
7880 21 19 372 457
11973 50 50 558 408
11897 7 12 571 407
11061 20 19 423 516
9878 16 45 567 375
10723 12 36 555 353
11160 2 185 426 563
81883 54 35 453 427
10235 14 35 456 335
81008 26 12 464 362
7131 20 9 478 346
8106 31 149 430 443
8718 87 175 342 435
11382 6 50 426 473
7140 18 52 431 502
81831 26 120 481 429
80719 88 25 522 309
8580 110 120 480 367
82320 15 112 476 410
9676 17 64 418 408
82397 48 62 473 441
6503 36 23 558 422
9698 18 60 495 337
81023 6 81 462 452
9985 93 12 535 351
7211 57 107 560 355
8195 72 104 532 345
6660 22 11 504 474
81898 45 47 435 460
7169 115 97 551 400
12010 16 7 403 308
11528 60 46 394 347
81887 20 58 446 497
9128 51 146 405 500
12034 9 36 562 355
11941 48 18 524 418
6826 5 137 403 572
9768 51 50 435 481
11405 28 52 476 480
6675 1 252 404 601
11243 18 50 487 472
79135 45 28 590 393
82263 84 60 410 362
11844 18 60 484 472
6407 82 34 429 400
8132 25 55 392 548
79068 5 44 562 405
6804 119 54 555 416
7786 37 54 471 445
81977 79 29 471 418
6876 35 20 490 365
7173 137 41 494 368
6707 9 18 526 398
8928 10 27 490 489
8076 5 132 355 515
7158 55 109 377 541
12007 67 52 524 366
11659 22 136 473 488
10093 97 75 482 397
80905 37 54 484 479
8536 9 38 427 478
81363 12 37 492 416
10909 7 25 569 416
82412 4 29 493 485
8542 25 33 493 481
11186 28 156 464 495
7912 49 166 369 520
81582 4 85 489 472
9753 14 64 409 399
8847 5 12 571 422
81626 1 41 495 489
11637 41 16 510 425
6831 70 86 566 346
10306 23 27 468 485
9814 25 111 418 394
12029 82 9 540 411
80704 76 97 470 393
10188 34 25 496 475
8336 62 62 476 297
9917 8 163 358 579
9256 26 52 478 475
9364 25 68 473 466
12073 19 21 451 325
10043 68 23 531 431
6768 4 3 496 370
80885 7 41 496 475
80610 165 77 496 443
11312 5 12 430 574
11051 79 5 459 425
8831 5 38 426 505
