img x1 y1 x2 y2
94784 24 15 558 402
94398 39 9 517 377
12769 3 18 459 491
13083 46 41 428 437
9952 1 15 404 605
128856 6 12 493 489
13772 51 5 529 415
97422 24 6 531 376
94062 11 9 388 342
10087 25 6 446 320
13880 9 38 409 442
76349 97 41 497 360
76472 5 12 566 423
13927 4 4 430 557
94428 10 16 383 258
94708 20 21 564 403
94767 38 17 581 380
12513 16 9 555 413
11265 24 120 430 515
12232 31 47 478 418
94897 12 29 386 376
71583 34 35 587 403
11412 29 37 481 470
9462 167 5 571 322
10007 9 16 562 414
97325 2 1 655 366
94164 18 7 440 337
128919 0 170 333 464
13647 17 14 409 543
13990 34 8 490 441
93818 3 75 532 434
11998 9 76 423 543
15127 117 3 540 382
75905 25 28 567 308
12685 9 10 457 489
94375 18 15 401 390
12804 1 19 431 432
128440 102 75 479 400
128308 18 37 459 452
94675 27 17 455 273
14526 49 140 382 494
13649 2 24 426 557
11090 25 88 419 468
128306 20 37 479 466
12114 8 16 423 550
9415 6 3 524 442
12106 7 8 482 414
14350 17 18 485 454
97523 90 62 436 373
97601 1 62 512 465
128478 25 52 476 433
12484 8 105 395 524
76395 15 29 467 464
14820 41 19 521 360
128351 6 177 361 511
15093 20 16 415 536
14760 119 75 432 331
128420 47 161 368 443
128717 66 14 521 339
94447 8 3 385 271
13542 42 112 462 460
12542 20 89 485 483
11495 25 7 515 398
94536 14 25 573 350
128733 31 62 440 427
11804 28 1 534 357
14287 40 149 400 444
74985 34 46 560 396
12300 18 20 481 481
128435 6 12 428 560
9453 116 129 490 382
128625 40 43 457 460
94372 91 25 553 379
74517 6 24 373 608
12416 28 87 467 445
14892 24 8 564 388
12174 15 60 495 447
94103 22 30 442 333
94185 21 16 573 428
71573 54 70 374 439
13963 25 5 539 369
13587 6 18 490 491
14640 61 25 531 411
94952 5 13 520 457
93970 43 25 417 277
10301 22 69 282 392
13683 41 7 540 423
97340 5 11 606 402
10467 23 12 564 427
9963 23 10 558 402
12779 5 28 564 420
71238 15 6 585 401
128412 36 12 540 418
14881 10 60 430 543
94266 5 3 597 390
15125 4 29 456 357
15076 63 27 528 398
13562 16 21 560 429
11369 23 35 464 462
12267 25 20 481 439
76613 6 47 489 475
11953 9 12 476 477
9767 59 34 521 395
14667 32 24 388 473
14276 5 16 567 427
