img x1 y1 x2 y2
244156 44 33 624 363
266485 45 40 250 239
123698 17 22 481 466
246125 19 64 554 396
65864 25 16 553 420
243669 15 10 590 395
245540 68 68 518 363
65871 37 36 540 423
65873 31 125 399 473
133243 35 83 468 475
133099 64 29 484 410
312127 29 22 453 456
133144 15 18 489 491
201832 6 6 487 491
312289 31 33 485 472
244543 48 29 493 317
244854 13 19 422 540
266468 26 20 273 276
244798 27 41 533 398
243696 18 54 571 380
65877 18 17 561 413
133193 21 37 473 470
266423 14 30 562 405
312345 43 37 471 462
123693 9 45 478 456
65872 30 23 580 384
312362 14 43 476 472
65862 17 72 414 423
246421 34 14 484 339
312305 32 35 448 441
133286 14 14 485 483
244043 30 23 546 416
246213 29 24 465 378
65870 34 21 443 353
201835 48 50 531 405
243636 77 39 506 337
65891 15 18 388 290
245161 52 34 519 429
312294 64 33 451 487
243139 17 77 484 472
244036 25 7 562 418
312141 10 6 487 489
244953 25 25 555 411
123675 34 47 464 472
245639 18 14 567 409
312271 10 39 482 456
246075 59 28 494 411
201846 17 85 426 495
246260 21 66 251 363
246306 30 25 594 339
312185 32 72 481 437
244792 39 47 475 475
65880 34 25 549 414
65868 34 14 600 351
201798 18 9 537 413
201824 70 54 521 400
133273 31 104 471 462
133155 31 31 471 477
65879 15 19 525 442
246056 48 12 457 328
246187 32 16 559 417
133235 7 20 482 468
243498 3 43 489 470
243887 47 39 550 394
65866 13 45 400 555
245762 32 22 590 386
243124 43 39 569 392
245182 26 150 484 493
246409 18 6 618 333
312371 28 31 467 485
243131 9 9 492 353
312419 6 8 496 477
133187 20 39 484 468
65876 25 19 551 387
312411 53 43 475 445
244908 72 86 512 393
243881 21 47 468 460
201838 10 54 487 475
244584 26 9 479 366
133164 7 14 479 462
65888 17 30 294 383
65865 28 43 400 527
243398 9 8 575 401
65881 21 7 397 242
266427 24 43 242 245
312300 20 41 479 475
201796 17 25 465 466
244163 21 27 558 413
244840 39 9 567 407
312206 18 8 492 479
201808 12 72 420 429
244848 12 74 419 531
245964 14 12 553 402
201810 25 35 484 483
201772 21 54 460 445
243458 20 9 476 351
244784 30 16 555 422
244127 36 7 608 360
244591 3 122 358 466
244191 25 16 537 389
244515 66 45 540 419
244006 7 13 481 327
312278 20 39 476 458
65885 27 30 560 407
312389 14 12 479 481
244140 18 26 482 360
201834 45 64 460 439
133178 21 18 492 485
245129 31 36 456 309
312343 64 64 437 470
133279 63 43 505 414
245616 30 14 564 422
312084 45 16 532 412
243903 64 46 548 395
244271 14 9 566 416
244231 24 26 574 400
65861 18 26 418 553
