img x1 y1 x2 y2
335458 15 25 599 381
336269 57 16 533 422
335496 5 26 366 413
336487 14 114 372 464
335967 5 65 402 431
335651 51 108 431 500
336290 53 42 361 278
336039 14 8 517 374
335861 12 10 339 304
335693 6 7 293 275
336674 78 71 428 339
336063 4 87 252 260
335801 12 10 391 291
335426 3 142 340 448
336770 23 15 369 257
335295 17 55 460 477
336814 58 16 355 289
336288 2 46 259 370
335571 71 52 355 286
335963 55 18 546 416
335510 40 189 386 516
340082 81 55 526 404
336428 31 29 476 428
336321 9 103 428 504
340102 110 10 590 339
335036 87 54 531 379
335243 14 60 507 446
335928 39 171 414 486
335468 44 67 387 532
335948 134 71 541 364
335273 5 57 336 514
336356 53 75 404 518
336480 35 31 543 414
336395 34 63 396 571
335000 14 32 547 420
336926 14 12 544 416
336621 113 99 458 371
335986 46 11 501 312
335181 14 44 425 453
336235 82 42 430 315
336162 52 168 386 422
335793 17 8 601 325
335452 18 79 423 420
336415 14 81 406 528
335580 7 53 460 450
335488 14 23 481 336
340051 32 27 567 375
335966 29 25 304 206
336414 10 109 368 508
335556 49 23 484 341
336856 16 21 498 368
336724 28 15 470 301
336433 20 68 487 422
336007 21 91 454 432
336441 16 14 430 339
335177 35 178 367 466
335987 36 25 467 355
336950 7 13 390 286
335751 36 36 372 287
340097 16 24 568 397
335163 14 29 514 433
335004 20 37 496 357
335432 9 64 412 528
336555 21 10 395 287
336121 12 29 480 333
340131 12 9 476 354
335490 13 125 417 510
335993 52 77 403 335
336704 12 76 404 528
336343 34 27 521 378
335203 59 49 496 382
335538 25 15 528 347
336329 55 41 511 392
336042 53 36 326 310
335565 19 19 558 399
335601 55 173 355 372
335549 6 33 515 400
335858 21 81 412 526
335335 66 45 452 399
335363 21 12 381 368
336085 34 6 537 368
336287 13 23 360 469
335211 6 31 522 398
336840 57 41 507 391
335031 59 34 480 387
336256 23 19 540 416
335626 44 94 425 384
336344 26 64 440 397
336519 42 49 368 274
336252 51 28 522 406
336936 137 110 525 357
336376 99 166 422 411
335475 41 194 418 485
335715 36 15 508 396
336745 30 20 359 250
335797 32 95 402 358
335106 45 74 438 374
334999 3 14 471 475
336192 5 25 360 289
340168 64 9 567 391
336951 20 17 577 390
335590 47 34 488 355
336073 4 75 460 439
336944 7 17 498 356
335478 9 67 424 500
335980 20 204 409 516
334972 47 41 462 341
336005 57 39 526 400
335365 56 15 402 325
336025 31 52 450 431
336061 113 44 429 372
335888 73 41 419 344
335578 8 21 286 270
336463 9 57 423 540
336458 8 88 419 522
340132 29 10 500 466
340210 23 18 555 331
335100 37 29 494 447
