img x1 y1 x2 y2
249291 141 79 602 401
216302 52 12 521 422
268511 86 22 546 364
268551 26 40 496 270
248016 45 34 593 346
247743 81 29 421 331
216293 22 10 533 389
167034 18 27 484 452
248698 80 13 545 385
248776 39 22 534 408
249535 22 20 575 379
248393 28 70 563 417
247304 7 81 459 470
247611 20 23 476 323
248735 21 26 360 316
249431 99 84 531 384
250167 104 139 411 425
247299 18 131 440 475
249705 5 14 427 552
248186 8 94 401 548
248219 47 23 558 324
249914 18 25 485 460
266882 31 131 312 366
247324 32 41 465 281
217161 21 15 602 389
248839 68 19 551 418
247448 48 46 544 387
248763 149 160 408 371
267031 73 13 489 324
268552 9 54 233 397
250200 25 41 564 413
248083 142 23 542 425
250187 10 11 478 323
217311 43 27 597 359
249442 59 142 549 375
250254 18 16 544 407
216563 48 36 448 350
266879 10 33 376 561
162677 15 6 589 389
168355 37 55 555 378
247976 3 4 482 364
248402 25 16 479 324
249331 11 16 594 390
248153 4 17 485 359
268618 36 16 470 371
248281 40 16 526 328
249843 43 39 562 411
215507 73 10 443 328
249662 18 30 566 423
266890 37 12 484 333
266898 7 35 530 353
268607 8 2 427 298
216397 16 16 495 411
248074 131 113 454 265
248162 1 10 492 345
249829 5 19 575 427
268769 6 7 385 258
249284 16 125 400 560
247773 14 28 558 409
249470 5 3 616 394
249880 34 5 557 398
162684 3 11 608 392
248095 137 177 418 487
249596 14 10 558 431
249076 148 73 456 345
266975 39 29 488 379
247644 14 9 481 317
248770 49 35 546 381
250174 39 93 553 393
266874 3 10 327 231
250018 19 10 600 384
247307 28 132 581 384
215501 239 5 608 304
216313 54 19 476 395
168334 97 99 430 386
248180 7 16 496 462
249458 21 25 562 400
249541 90 101 553 413
250308 22 22 579 404
248198 23 34 566 387
247688 34 28 526 413
268457 191 142 558 427
268461 35 15 495 217
248802 19 3 566 414
249487 25 3 555 423
249788 13 17 538 438
248191 39 87 496 470
249750 84 15 522 358
248980 43 57 515 409
249546 36 3 562 387
250228 10 14 560 422
248144 6 52 327 481
247318 23 16 478 477
267005 9 79 442 298
248782 128 130 481 314
268546 91 59 477 346
266888 1 20 495 330
217180 60 121 443 312
268611 5 4 594 269
249564 61 36 544 373
249591 9 10 551 411
248480 19 9 560 387
215513 81 53 487 362
217442 36 74 566 375
