img x1 y1 x2 y2
52325 77 25 540 416
116629 23 50 478 458
115911 17 14 471 468
155645 24 8 589 372
155243 66 18 540 402
52107 10 41 560 423
116483 40 45 456 450
114745 17 15 476 356
56511 3 55 318 312
52234 20 74 489 295
116511 29 35 484 481
56406 14 20 441 273
116486 10 20 482 477
155318 51 57 585 358
116909 15 16 481 466
155291 30 35 591 384
53432 14 54 492 462
55233 5 65 385 427
107787 8 48 382 506
53970 16 15 570 374
116626 17 50 464 462
113915 13 9 603 374
155223 12 71 395 476
155509 50 14 535 407
116405 78 60 464 477
155510 18 14 546 404
107790 4 132 368 504
113639 12 12 528 426
56816 54 29 440 281
155459 54 28 566 405
116494 6 12 487 487
155470 19 67 503 376
114093 18 12 561 414
116220 35 25 465 437
155464 13 10 591 392
53998 31 104 475 464
115775 1 33 430 553
116942 29 20 489 475
114586 53 36 581 353
52314 26 30 602 390
116527 9 4 482 483
155295 15 26 485 346
53131 14 20 487 287
116543 18 27 487 485
116812 7 31 495 487
155344 10 16 422 567
155242 21 5 557 427
55591 14 19 471 346
116714 15 60 489 422
54005 23 37 490 413
155515 53 46 385 575
54462 30 32 457 488
113686 13 28 456 370
114466 17 11 489 329
155281 16 68 390 558
155571 29 21 607 340
53992 19 81 557 383
116546 14 41 482 485
56813 6 36 314 319
53892 3 15 498 309
155654 50 54 486 391
113982 18 19 572 378
53933 21 29 532 416
155652 7 23 604 391
52407 3 23 594 400
53388 14 14 484 479
52619 59 61 457 389
54213 15 45 564 389
53905 30 27 568 396
115733 43 70 454 452
113901 7 3 573 409
52527 74 112 604 395
113708 22 16 600 364
155498 21 39 573 377
114281 21 19 549 414
155579 51 103 553 393
155641 15 18 476 363
52706 54 43 499 404
155546 30 35 585 397
115728 15 56 485 483
155251 40 9 487 308
114459 54 52 483 404
114275 14 30 562 418
155574 21 10 521 425
52114 72 86 566 391
115109 48 39 555 402
52985 16 14 549 423
155423 18 131 437 491
52906 5 21 546 382
116038 7 18 485 481
113794 85 144 567 358
115919 10 83 479 479
116728 9 43 479 481
155503 18 10 616 343
54090 84 34 516 342
52843 13 14 527 420
54182 23 55 555 389
55296 3 45 490 325
53931 19 52 567 355
114670 24 82 410 547
155320 9 11 587 390
53981 19 51 577 389
52423 17 90 587 386
116311 37 30 564 414
116660 34 23 548 405
116659 15 22 471 466
155438 39 18 465 362
155483 19 12 555 420
155230 43 150 321 439
115615 17 26 414 504
114645 8 28 441 319
52855 5 110 564 429
155218 21 28 583 394
116606 25 35 481 475
53459 62 45 495 427
53960 12 12 564 411
