img x1 y1 x2 y2
7807 21 19 570 414
7612 1 33 495 487
8129 23 29 473 466
184637 82 37 356 239
185457 18 9 558 400
184580 21 39 467 468
71260 9 1 597 395
71274 36 147 396 552
7437 109 64 484 387
185552 7 16 493 470
5605 9 33 481 472
6581 6 10 496 489
7821 27 5 564 411
185496 13 65 421 529
185187 9 25 598 404
184767 5 9 549 387
185428 21 25 608 401
6360 14 58 470 475
8054 15 10 495 485
184824 17 40 596 396
184527 40 41 423 385
8002 281 95 542 348
8214 32 18 456 454
184534 3 18 569 426
7838 23 27 549 419
7832 4 67 426 510
7077 63 28 567 423
6275 12 8 487 475
8402 18 15 402 305
185219 14 27 478 458
184870 50 77 400 395
185354 53 47 571 403
71493 9 54 490 429
7564 28 76 399 483
184986 7 14 498 348
184692 109 64 504 366
7104 5 18 544 429
6557 6 103 430 552
184988 95 95 400 385
185507 19 19 558 411
184566 71 78 516 367
184688 12 9 555 411
8121 1 55 429 517
7559 20 110 481 379
7450 3 3 571 429
7640 5 6 590 401
184667 3 15 388 586
184574 14 7 575 407
184524 32 35 489 491
7025 10 36 426 525
184917 70 18 566 315
184628 9 16 564 420
185199 23 39 537 420
184882 21 64 512 360
185378 12 12 423 536
7635 5 30 557 427
7885 3 75 450 429
7878 48 48 539 384
184818 3 61 522 370
185575 77 30 534 307
7549 7 12 564 424
184664 37 43 479 354
7630 163 111 399 288
7367 3 33 496 493
8000 15 22 481 445
185018 100 50 463 374
184803 36 46 544 418
7660 12 12 336 552
5991 130 50 446 322
94271 2 10 390 566
6625 0 46 571 426
94277 6 4 466 337
7311 4 50 495 460
184868 17 35 390 464
184530 7 26 493 373
94301 78 30 346 232
8135 1 93 430 418
7921 61 10 573 386
7328 9 16 478 485
8416 37 20 573 393
5808 0 45 429 570
7717 4 21 392 409
185528 30 47 341 362
128050 1 54 495 489
185213 40 33 460 477
6409 31 29 468 462
184937 16 115 419 488
7046 1 45 493 485
6450 18 16 471 483
7507 26 20 459 464
184589 122 30 604 400
184268 44 68 291 385
7524 20 22 471 458
7358 45 95 372 519
184498 30 74 531 401
184521 10 29 443 422
71242 45 11 505 444
184487 156 86 452 328
94262 34 37 517 396
185505 28 7 481 370
8375 52 33 545 324
8141 28 23 551 395
8226 4 100 409 545
6345 9 98 420 514
185211 15 141 465 470
185099 28 54 473 468
8360 21 8 373 286
8408 9 66 369 476
184774 218 22 495 268
94267 1 104 396 453
7448 4 7 427 569
184904 46 227 492 491
