img x1 y1 x2 y2
63836 24 30 592 388
210311 28 18 564 414
64053 34 56 406 295
209605 49 42 483 344
209732 12 7 555 400
208865 79 21 548 418
265122 82 76 527 372
63592 25 60 521 427
63851 33 9 653 345
208704 40 55 543 340
63825 32 57 542 423
63332 14 19 557 425
311903 18 22 479 470
210299 25 36 533 380
121430 14 33 496 483
209436 18 25 489 346
63849 64 23 476 375
63333 13 24 532 430
210867 22 15 589 393
63857 16 17 387 280
209098 57 37 516 408
209615 39 14 562 400
63373 27 48 377 551
210108 31 22 479 472
209775 47 18 524 388
209869 19 30 577 382
134481 56 58 482 381
63397 13 18 521 342
64015 38 32 480 359
121422 18 50 489 464
209412 25 56 465 340
210682 19 6 604 394
210015 25 12 569 411
183420 17 17 539 405
210934 51 20 569 400
63389 32 17 516 443
63163 26 25 473 479
210458 30 28 544 402
265289 32 10 553 404
64006 64 25 622 360
265242 28 14 551 409
265263 12 50 478 353
179263 41 59 567 414
209356 24 15 606 381
210770 13 10 562 393
209886 25 10 400 409
211087 63 28 537 413
209743 36 23 542 414
208683 21 48 557 400
208695 36 34 555 389
209840 10 25 485 367
209182 19 15 567 400
63329 22 17 532 339
183424 43 32 531 418
209794 138 87 582 328
209381 7 123 477 459
64009 10 9 376 267
209477 55 11 558 393
210324 32 41 510 404
210084 57 57 476 300
63319 48 12 531 425
208775 34 43 557 409
210725 35 155 389 421
63598 44 26 513 393
63668 16 61 569 404
210411 17 10 598 387
63379 19 35 399 554
210039 73 20 432 306
211240 39 37 465 310
209930 10 7 562 414
208720 6 20 473 477
211635 14 69 362 519
63991 11 16 431 328
63415 21 20 383 292
208791 3 4 492 260
210124 12 45 496 351
210155 39 23 558 348
179268 14 32 573 429
63587 21 7 564 413
210360 68 64 508 416
209859 48 18 557 382
210169 55 37 564 375
209644 64 41 544 398
208930 18 18 560 409
210142 25 12 557 425
265182 32 43 542 386
182472 21 27 561 374
209366 21 13 604 389
311898 20 12 484 481
63156 10 45 416 557
207795 18 54 484 462
210048 49 16 592 365
210572 46 55 546 362
183635 30 14 537 418
63610 22 24 495 378
179273 50 133 457 450
208742 20 52 473 479
210857 62 17 589 403
63384 33 17 361 242
63676 44 32 543 403
208672 12 23 477 384
209387 17 29 467 310
210523 36 31 502 407
63982 7 63 275 355
64044 87 98 470 386
210875 55 10 596 400
211104 22 10 590 374
